publication, user, type, topic, publication_description, quality, num_likes, num_comments, num_share, date, users_tagged
1500,83,Image,TV show,Watching the TV having dinner,0.6195416839638331,11,3,2,116,0
1501,890,Image,Sports,Cat playing football,0.7492078590746672,5,2,2,116,3
1502,666,Image,Music Artist,Boy and girl dancing,0.39508069953101443,8,1,0,116,3
1503,347,Image,News and present,Tornadoes ravage central U.S.,0.7179988107223517,12,5,4,116,7
1504,186,Text,Sports,Mbappe coming to Madrid,0.6939144274195131,11,3,2,116,2
1505,301,Video,Computer games,Red Nintendo DS,0.9632053500039988,34,12,8,116,2
1506,258,Image,Music Artist,Rap battle on the street,0.23929180762334945,0,0,0,118,9
1507,153,Video,TV show,Watching the TV having dinner,0.6967172113635183,16,7,5,118,5
1508,74,Image,Animals,Human playing with his dog,0.3009155785119021,0,0,0,118,1
1509,992,Text,Animals,Grey cat jumping,0.1567481731216538,0,0,0,118,2
1510,610,Text,Sports,Kid watching champions league on mobile phone,0.8985354827234675,17,5,3,118,4
1511,167,Image,Sports,Watching football on the TV,0.7248402466211231,12,0,0,118,5
1512,814,Video,TV show,Watching the TV having dinner,0.9812573204299225,17,3,2,118,0
1513,395,Image,Food,Glass in the microwave,0.37724012209999747,3,1,1,118,2
1514,570,Image,TV show,Dog watching the TV,0.8806276789294747,20,6,5,120,4
1515,627,Image,Sports,Lakers vs Miami match,0.8766087350870324,26,10,4,120,1
1516,491,Text,News and present,Messi is angry,0.12544900191445818,0,0,0,121,3
1517,905,Video,Sports,Lakers vs Miami match,0.22934296985942404,0,0,0,121,7
1518,435,Image,Food,Coca-Cola factory visitors,0.4302980846341269,1,1,1,121,6
1519,6,Image,TV show,Breaking bad scene,0.6062417177441298,16,6,4,121,6
1520,525,Image,Sports,Kid playing tennis,0.809802998872298,18,4,4,121,3
1521,86,Image,Sports,Watching football on the TV,0.9559647633079507,31,11,8,121,8
1522,226,Video,Sports,Cat playing football,0.9900534651714117,38,18,14,121,6
1523,637,Video,Sports,Tokio Olympic games,0.544325413885468,8,2,2,121,1
1524,62,Text,Computer games,Flappy bird creator,0.3562597850268272,0,0,0,121,1
1525,517,Video,News and present,Fight for women,0.8118127049681837,14,6,3,121,8
1526,256,Image,Sports,Kid playing tennis,0.17573601691570195,1,0,0,121,6
1527,807,Text,TV show,Kid watching Better Call Saul,0.8476968039850334,6,1,1,121,3
1528,600,Image,Sports,Tokio Olympic games,0.8991261510309311,6,1,0,121,10
1529,232,Video,Music Artist,Boy and girl dancing,0.5497910568019073,10,4,4,121,6
1530,250,Text,Music Artist,Eminem singing on NFL,0.2991965360644556,1,0,0,121,1
1531,290,Image,Music Artist,1M of assistants in a concert,0.9497890555348147,24,12,9,122,4
1532,501,Image,Computer games,Auronplay playing Minecraft,0.03517187998396121,1,1,1,122,5
1533,293,Image,Animals,Giraffe smiling,0.45983666876484053,7,1,0,122,4
1534,726,Video,Sports,Kid playing tennis,0.5340751181469314,7,4,3,122,3
1535,67,Text,Computer games,Ibai Llanos streaming,0.5010778413848431,10,5,4,122,3
1536,380,Image,TV show,Black Batman costume,0.9086640575855774,26,9,5,122,8
1537,503,Image,TV show,The Great British Baking Show,0.9857928811732464,51,19,17,122,10
1538,675,Text,TV show,Tv comedy,0.4587540808351278,4,2,0,122,5
1539,361,Image,TV show,Almodovar on the Oscars gala,0.38663289368435616,3,0,0,122,0
1540,519,Video,TV show,Black Batman costume,0.17249108915883826,0,0,0,122,8
1541,857,Video,Animals,Brown cat jumping,0.1175897531347544,0,0,0,122,8
1542,760,Text,News and present,The billionaire space race,0.4398138481667685,2,1,1,122,9
1543,968,Video,Drink Brand,Disco dance,0.06307140065474304,0,0,0,122,1
1544,930,Image,Computer games,Auronplay playing Minecraft,0.39176977080871245,2,1,0,123,4
1545,648,Image,TV show,Kid watching Better Call Saul,0.3731659585321294,3,2,1,123,2
1546,944,Image,Drink Brand,Green Fanta on the supermarket,0.5814326443913068,3,0,0,123,8
1547,409,Image,TV show,Kid watching Better Call Saul,0.42516818729134076,4,2,1,124,5
1548,551,Image,Sports,Palau Blaugrana show,0.32634611996469176,3,2,2,124,6
1549,995,Image,Sports,Tokio Olympic games,0.7100375677999989,1,0,0,124,3
1550,965,Image,Computer games,Ibai Llanos streaming,0.046466400895293525,0,0,0,124,6
1551,870,Text,Food,McDonald’s burger and sauces,0.7253098053818482,3,2,1,124,6
1552,682,Text,Sports,Lakers vs Miami match,0.8349392200487059,5,1,1,124,6
1553,52,Text,TV show,Family going to the cinema,0.41495611289312273,3,1,1,125,7
1554,279,Text,News and present,Mental health,0.1139153851292023,1,0,0,125,1
1555,956,Video,Animals,Humans visiting the zoo,0.5278189746052564,2,1,0,125,0
1556,671,Image,Sports,Kid watching champions league on mobile phone,0.18739462559426945,0,0,0,125,4
1557,291,Video,TV show,Tv comedy,0.6697396789110722,5,0,0,125,4
1558,934,Image,Animals,Happy zebra playing on the floor,0.28583959298296624,2,1,1,125,6
1559,121,Video,TV show,Tv comedy,0.6534559050875618,8,2,0,125,1
1560,877,Image,TV show,Almodovar on the Oscars gala,0.6442636884088867,11,4,3,125,8
1561,582,Image,Food,Workers picking coffee,0.5618462999428492,7,2,1,125,10
1562,188,Text,Animals,Dog raising her dogs,0.39576568934000167,2,1,0,126,9
1563,609,Image,Drink Brand,Disco dance,0.987008628829793,24,8,5,126,4
1564,426,Video,Music Artist,Eminem singing on NFL,0.6450821077910911,10,2,0,126,2
1565,103,Video,Computer games,Auronplay playing Minecraft,0.3361336506855508,7,0,0,126,5
1566,406,Image,Sports,Palau Blaugrana show,0.20383489931907894,3,1,0,126,9
1567,101,Text,TV show,Breaking bad scene,0.6095483063162568,13,3,1,126,6
1568,240,Image,Food,Coca-Cola factory visitors,0.6194072652425234,8,5,4,126,6
1569,993,Image,Sports,Kid playing tennis,0.07583011723902944,0,0,0,126,2
1570,278,Image,Animals,Dog eating,0.796450391265501,13,2,1,126,5
1571,379,Video,Music Artist,Piano classes academy,0.8230275726902845,19,5,5,126,1
1572,31,Video,TV show,Family going to the cinema,0.4795523633013542,24,6,2,126,7
1573,364,Image,Animals,Cat raising her cats,0.3070000472467883,1,1,1,126,8
1574,914,Video,TV show,Arcane breaking rankings,0.49794205672256964,5,1,1,126,7
1575,360,Video,TV show,Breaking bad scene,0.764975124667885,15,4,4,126,3
1576,358,Text,Sports,Watching football on the TV,0.4270074090355471,2,0,0,126,1
1577,638,Image,TV show,The Great British Baking Show,0.8753192568181654,22,9,6,126,1
1578,195,Text,Sports,Palau Blaugrana show,0.04397455395429051,0,0,0,126,4
1579,935,Text,Music Artist,Driving a car with music,0.7239062374160139,1,0,0,126,1
1580,273,Image,Travels,Red umbrella on the Moai on Easter Island,0.6832874777368494,4,1,1,126,7
1581,52,Text,Sports,Cat playing football,0.7885844321778753,5,2,1,126,3
1582,680,Video,Animals,Cat with glasses and smiling,0.006988571618780304,0,0,0,126,7
1583,416,Video,Music Artist,Family singing,0.7801765203912793,8,3,2,126,1
1584,434,Text,TV show,Breaking bad scene,0.7405140260760569,8,1,1,126,4
1585,889,Video,Computer games,Buying on Steam,0.17857277709271346,0,0,0,126,6
1586,652,Text,TV show,The Great British Baking Show,0.48245185238383603,2,2,1,127,7
1587,816,Video,Animals,Giraffe smiling,0.36349779767331347,5,1,1,127,7
1588,645,Image,TV show,Arcane breaking rankings,0.7418126771294199,8,3,1,127,6
1589,137,Text,Food,McDonald’s burger and sauces,0.5594351369638192,13,0,0,127,7
1590,901,Image,Sports,Tokio Olympic games,0.9071976133883749,11,3,2,128,1
1591,55,Image,Animals,Human touching his cat,0.6953966535907169,15,7,4,128,1
1592,255,Video,TV show,The Great British Baking Show,0.4248836046309823,6,2,1,128,5
1593,129,Image,Animals,Happy cat playing with a ball,0.9146209127352496,31,10,7,128,0
1594,7,Image,TV show,Breaking bad scene,0.9181368347632592,43,18,14,128,8
1595,386,Image,Food,Turkish doner kebab,0.05674015481706862,1,0,0,128,7
1596,838,Image,Music Artist,AC/DC playing the guitar,0.2447257669860161,0,0,0,128,2
1597,939,Image,Music Artist,Boy and girl dancing,0.07388600457373429,0,0,0,128,9
1598,243,Image,Music Artist,Pink Floyd doing a talk,0.8139976467268122,23,11,10,128,4
1599,95,Image,TV show,Arcane breaking rankings,0.8363388729640067,33,7,6,128,0
1600,315,Video,Food,Turkish doner kebab,0.5432027524964893,7,4,1,128,0
1601,652,Image,News and present,Fight for women,0.3901787741522832,4,1,1,128,4
1602,512,Image,Music Artist,Boy and girl dancing,0.6805533476378212,9,5,2,129,7
1603,802,Video,TV show,Breaking bad scene,0.2764163346036066,2,1,1,129,4
1604,499,Image,Sports,Kid watching champions league on mobile phone,0.36586428804399074,0,0,0,129,0
1605,267,Image,Sports,Kid watching champions league on mobile phone,0.515222093296609,5,2,1,129,6
1606,575,Text,Animals,Dog eating,0.5932886648386391,8,2,2,129,3
1607,777,Video,Food,Glass in the microwave,0.05502779914307965,0,0,0,129,2
1608,992,Video,Music Artist,1M of assistants in a concert,0.5743476094997085,3,1,1,129,5
1609,965,Video,Animals,Elephant walking,0.02557949878435195,0,0,0,129,5
1610,928,Video,Sports,Visitors watching the Camp Nou,0.9665766769649063,8,1,1,129,3
1611,847,Image,TV show,Black Batman costume,0.11126728896835159,0,0,0,129,3
1612,60,Image,Sports,Mbappe coming to Madrid,0.8744430355566282,19,7,4,129,8
1613,382,Image,Animals,Dog raising her dogs,0.7976919145537962,5,2,2,129,10
1614,994,Video,Sports,Kid watching champions league on mobile phone,0.3820346760917529,0,0,0,129,7
1615,231,Video,Music Artist,Viñarock tickets,0.7472132591842617,6,1,1,129,3
1616,129,Video,Music Artist,Piano classes academy,0.2537047401385111,0,0,0,130,9
1617,681,Video,Music Artist,Eminem singing on NFL,0.7522088314759491,8,4,3,131,3
1618,399,Text,Food,Family eating lasagne,0.41469105323827926,4,2,0,131,2
1619,501,Image,TV show,Almodovar on the Oscars gala,0.23249043370473388,7,2,2,131,9
1620,949,Video,Music Artist,Driving a car with music,0.8682763518162884,12,2,2,131,6
1621,306,Video,Animals,Cat with glasses and smiling,0.08474987023162839,0,0,0,131,1
1622,605,Video,Animals,Cat with glasses and smiling,0.21945164626075342,1,0,0,131,0
1623,607,Image,Sports,Playing paddle,0.6520558965820913,6,2,2,131,1
1624,374,Video,News and present,Tornadoes ravage central U.S.,0.767900687780141,2,0,0,131,4
1625,579,Video,Music Artist,Family singing,0.5592143609482499,4,1,1,131,9
1626,85,Text,Sports,Tokio Olympic games,0.9281024724563643,12,3,1,131,5
1627,640,Image,Computer games,Tutorial of Valorant,0.6252364990772479,7,4,2,131,8
1628,986,Video,TV show,Breaking bad scene,0.255429394404475,0,0,0,131,5
1629,489,Video,News and present,Economic recovery and inflation,0.019259877603564957,1,0,0,131,3
1630,688,Video,Sports,Playing paddle,0.23943576978106307,0,0,0,131,7
1631,387,Video,Sports,Kid playing tennis,0.9621566655751257,26,11,9,131,2
1632,66,Video,Sports,Cat playing football,0.8209730656811879,22,11,8,131,1
1633,178,Video,Animals,Turtle eating,0.9651150294939644,17,6,5,131,1
1634,120,Image,TV show,Kid watching Better Call Saul,0.06813401747385583,0,0,0,131,4
1635,164,Video,Travels,Red umbrella on the Moai on Easter Island,0.9419392870577481,42,17,15,131,1
1636,678,Image,TV show,Watching the TV having dinner,0.3908782174269775,1,0,0,131,3
1637,635,Text,Travels,Family visiting the Eiffel Tower,0.14341149442359846,0,0,0,131,6
1638,454,Text,Food,Spanish Cuisine,0.4353701678103826,5,4,3,131,1
1639,8,Image,Music Artist,AC/DC playing the guitar,0.0276331649988083,0,0,0,131,7
1640,113,Image,Music Artist,Led Zeppelin singing,0.3601083035901973,1,0,0,131,4
1641,851,Video,TV show,Kid watching Better Call Saul,0.4561906268645215,6,2,2,132,3
1642,124,Image,Sports,Visitors watching the Camp Nou,0.30238602877160126,0,0,0,132,10
1643,109,Text,Music Artist,Eminem singing on NFL,0.49090809182682116,6,2,2,132,5
1644,876,Video,Music Artist,Boy and girl dancing,0.6364048821199666,9,4,4,132,5
1645,414,Video,TV show,The Great British Baking Show,0.24000757412229046,2,0,0,132,3
1646,118,Video,TV show,Tv comedy,0.31274363548346396,4,0,0,132,3
1647,22,Video,Music Artist,Pink Floyd doing a talk,0.6673084277292715,19,7,4,132,2
1648,820,Image,TV show,Dog watching the TV,0.9591982699128512,29,10,9,132,1
1649,23,Text,Music Artist,Viñarock tickets,0.9957617922351012,36,8,7,132,3
1650,628,Text,TV show,Arcane breaking rankings,0.47831905961414145,7,1,0,132,6
1651,237,Text,Sports,Watching football on the TV,0.7074277313380445,6,2,1,132,7
1652,20,Image,Animals,Rabbit sleeping,0.19492644777274393,0,0,0,132,7
1653,948,Text,Sports,Kid playing tennis,0.3262421156344206,1,0,0,132,7
1654,4,Text,Music Artist,Michael Jackson dancing,0.7734905438436608,26,11,10,132,7
1655,786,Video,TV show,Black Batman costume,0.4540620572615749,5,2,2,132,8
1656,825,Text,Animals,Dog eating,0.8157983395003315,14,3,2,132,9
1657,423,Image,Sports,Visitors watching the Camp Nou,0.07887101724062062,0,0,0,133,7
1658,345,Video,Music Artist,AC/DC playing the guitar,6.597346919507974E-4,0,0,0,133,7
1659,811,Image,Sports,Kid watching champions league on mobile phone,0.3021092268333604,2,0,0,133,2
1660,84,Video,TV show,Kid watching Better Call Saul,0.6933038841563146,13,0,0,133,6
1661,955,Image,Sports,Watching football on the TV,0.34957179134870964,4,1,0,133,2
1662,899,Video,News and present,Economic recovery and inflation,0.6134916529109299,5,0,0,133,3
1663,789,Text,Animals,Grey cat jumping,0.695604549931259,8,6,6,133,3
1664,35,Image,TV show,Dog watching the TV,0.6787325644644804,25,7,5,133,6
1665,713,Video,Food,Chorizo a la sidra,0.665142755425567,7,3,3,133,8
1666,768,Video,News and present,Ukraine crisis,0.16206943493755166,1,1,1,133,7
1667,804,Image,Sports,Kid playing tennis,0.07226786652869344,0,0,0,133,6
1668,253,Image,Sports,Family running on the beach,0.338264967460144,6,2,2,133,6
1669,852,Image,Sports,Palau Blaugrana show,0.38862520409074874,2,0,0,133,7
1670,632,Video,Sports,Mbappe coming to Madrid,0.6540588516563713,4,1,0,133,1
1671,535,Video,Drink Brand,Kid drinking Coca-Cola,0.31464296948507786,1,0,0,133,9
1672,655,Image,Sports,Watching football on the TV,0.502530756038487,4,1,1,133,3
1673,874,Video,TV show,Family going to the cinema,0.7316238715344233,5,0,0,133,3
1674,947,Video,Animals,Brown cat jumping,0.698883060867807,11,5,4,133,3
1675,185,Image,Music Artist,AC/DC playing the guitar,0.5275837820561917,4,1,1,133,3
1676,16,Video,Computer games,Ibai Llanos streaming,0.8554532177720272,34,11,10,133,3
1677,316,Text,TV show,Breaking bad scene,0.5835379297632971,13,4,4,133,2
1678,704,Video,TV show,Family going to the cinema,0.5882129325979679,6,0,0,133,4
1679,56,Image,Music Artist,Michael Jackson dancing,0.6058106739904168,16,6,5,134,8
1680,614,Image,TV show,Kid watching Better Call Saul,0.7640188750348231,6,3,3,134,6
1681,707,Image,Animals,Dog raising her dogs,0.9285136893956739,30,13,11,134,5
1682,362,Video,TV show,Watching the TV having dinner,0.01026816690424226,0,0,0,134,2
1683,759,Video,TV show,Kid watching Better Call Saul,0.28890615660215324,1,1,0,134,6
1684,801,Image,Sports,Playing paddle,0.3461353288201796,1,1,1,134,3
1685,999,Video,Animals,Cat with glasses and smiling,0.09703744924823565,0,0,0,134,2
1686,946,Text,TV show,Dog watching the TV,0.8582756325370376,8,2,2,134,3
1687,734,Image,Music Artist,Piano classes academy,0.6761688675347457,4,2,1,134,4
1688,484,Video,Animals,Turtle eating,0.09432694892105065,1,0,0,134,1
1689,534,Video,TV show,Watching the TV having dinner,0.7930420298954105,21,7,6,135,4
1690,938,Text,TV show,Watching the TV having dinner,0.6949213933794498,11,8,8,135,5
1691,354,Video,Drink Brand,Heineken advertisement,0.7697473594155648,7,1,0,135,0
1692,171,Image,Travels,Dancing on Machu Picchu,0.3443904304631782,4,1,1,135,2
1693,966,Video,Sports,Palau Blaugrana show,0.6521706589186311,0,0,0,135,5
1694,635,Video,Food,Local food contest,0.9456467711817308,18,4,3,135,3
1695,663,Video,Travels,Having dinner on the tower of Pisa,0.9505847991149471,13,6,6,135,5
1696,363,Video,Music Artist,Driving a car with music,0.2745098752182883,1,1,1,135,2
1697,910,Video,Music Artist,Listening queen on the bed,0.37723774119550535,3,1,1,135,7
1698,169,Video,Music Artist,1M of assistants in a concert,0.08952270371814797,0,0,0,135,7
1699,12,Image,Sports,Visitors watching the Camp Nou,0.11300568229214436,0,0,0,135,5
1700,851,Image,Sports,Lakers vs Miami match,0.3894619616990149,6,1,1,135,1
1701,45,Image,Sports,Tokio Olympic games,0.32815046276748017,2,1,0,136,3
1702,919,Image,Drink Brand,Disco dance,0.30554158067559967,2,0,0,136,7
1703,828,Video,Animals,Happy cat playing with a ball,0.893965293139457,22,9,5,136,2
1704,500,Video,News and present,Fight for women,0.13569244001149405,1,1,1,136,5
1705,379,Image,TV show,Tv comedy,0.8694128298487879,33,12,8,136,5
1706,962,Video,Animals,Human touching a parrot,0.3011662264612115,1,0,0,136,6
1707,89,Image,Music Artist,Michael Jackson dancing,0.37930749807044395,3,1,0,136,8
1708,283,Video,Sports,Cat playing football,0.7574312085204192,24,7,5,136,2
1709,789,Text,News and present,Fight for women,0.5301316419060365,6,4,3,136,9
1710,213,Image,Food,Chinese Peking duck,0.07830717399988296,1,0,0,136,6
1711,536,Image,Drink Brand,Playing football with Gatorade,0.9860804514312602,34,13,10,136,1
1712,727,Image,Sports,Watching football on the TV,0.29045644910632784,5,1,1,136,1
1713,312,Image,Music Artist,Rap battle on the street,0.22905565090639202,2,1,0,136,7
1714,827,Image,Animals,Cat with glasses and smiling,0.6407589141746108,7,1,0,137,1
1715,83,Video,Sports,Cat playing football,0.16676060362593104,1,0,0,137,5
1716,502,Image,Sports,Mbappe coming to Madrid,0.034652626696722755,0,0,0,137,7
1717,832,Text,Food,Goulash in Hungary,0.42389304689996354,3,0,0,138,2
1718,23,Image,Animals,Cat with glasses and smiling,0.08684430978727098,0,0,0,138,5
1719,160,Image,Music Artist,Eminem singing on NFL,0.456080876343526,8,2,2,138,9
1720,552,Image,Sports,Cat playing football,0.10517908792437558,4,0,0,138,8
1721,258,Video,Sports,Cat playing football,0.6575569500585007,8,4,2,138,7
1722,245,Image,Sports,Cat playing football,0.6826460771000321,4,1,1,139,2
1723,589,Image,TV show,Black Batman costume,0.20941524066193273,0,0,0,139,5
1724,406,Video,News and present,Putin negates Ukraine peace agreement,0.361972971829998,7,2,1,139,5
1725,511,Image,TV show,Watching the TV having dinner,0.5527553765938463,8,3,3,140,5
1726,867,Video,Computer games,Tutorial of Valorant,0.6357141877304293,6,3,2,140,2
1727,336,Text,Music Artist,Piano classes academy,0.8108802759183058,14,3,2,140,0
1728,758,Image,Computer games,Buying on Steam,0.9329526507982696,25,11,8,140,2
1729,838,Image,Music Artist,Driving a car with music,0.39960900667797294,2,1,1,140,8
1730,847,Image,Music Artist,Pink Floyd doing a talk,0.51789174565567,2,0,0,140,1
1731,356,Image,TV show,Almodovar on the Oscars gala,0.036769488318579624,0,0,0,140,4
